,station_name,station_latitude,station_longitude,yelp_id,poi_name,poi_title,poi_rating,poi_review_count,poi_price,poi_distance
2064,8th & Macdonald,49.264928,-123.168068,JwKzB6Kk7CIxLipMW-oMNA,Panago Pizza,Pizza,3.0,13,2,192.09788703303994
2065,8th & Macdonald,49.264928,-123.168068,wItPLWn2hdBv6AWzFgvqVg,Starbucks,Coffee & Tea,3.0,8,2,197.67276472230674
2066,Balaclava & Broadway,49.264483,-123.173926,9R4vBq3BUYom9geOTiFs0w,East Is East,Middle Eastern,4.0,290,2,91.6967901570973
2067,Balaclava & Broadway,49.264483,-123.173926,U5qYTzxrA2uhKLtD-3PX5g,Neverland Tea Salon,Coffee & Tea,4.0,232,2,67.45243548263619
2068,Balaclava & Broadway,49.264483,-123.173926,iHr346j7FGUY4JQoeEKXMA,Harvest Deli,Delis,4.5,142,1,157.5137191594346
2069,Balaclava & Broadway,49.264483,-123.173926,C_ApTM9kMvNfIzOy__jksQ,Nuba in Kitsilano,Mediterranean,3.5,164,2,36.87870599122056
2070,Balaclava & Broadway,49.264483,-123.173926,zNfOi5FBV7UVxQJsD8_0aQ,Tera V Burger,Vegetarian,4.0,143,1,162.15232779706133
2071,Balaclava & Broadway,49.264483,-123.173926,ULnAJdHecyxXcKnDgi6_iA,Banana Leaf,Malaysian,3.5,168,2,118.93876754729216
2072,Balaclava & Broadway,49.264483,-123.173926,yax1nLC668lb99_zI8Jqsw,Mamalee Malaysian Delight,Singaporean,3.5,172,2,97.96394365313512
2073,Balaclava & Broadway,49.264483,-123.173926,8TmGTw2yzrZMOW37evnpKw,Serano Greek Pastry,Bakeries,4.5,38,1,126.00630234939987
2074,Balaclava & Broadway,49.264483,-123.173926,cSKowpeSXQcmzq_pmpW0rw,Deacon's Corner,Breakfast & Brunch,3.5,100,2,133.92969865840334
2075,Balaclava & Broadway,49.264483,-123.173926,LiikkUm1Xh7zeC8PiWRvpQ,Kitstaya Sushi,Sushi Bars,3.0,85,1,21.50501262107037
2076,Balaclava & Broadway,49.264483,-123.173926,dZEUL3D32Ny6qQQqbFT0kQ,Sahel Market & Restaurant,Persian/Iranian,4.5,32,1,169.88584482976503
2077,Balaclava & Broadway,49.264483,-123.173926,5BNRsSDddMgeba1UQ2aX5g,Olympia Pizza,Pizza,3.5,89,2,155.97842377168465
2078,Balaclava & Broadway,49.264483,-123.173926,-vI6bprXacH0vNlUp54dMw,Notte's Bon Ton Pastry,Bakeries,3.5,61,2,90.62473408910246
2079,Balaclava & Broadway,49.264483,-123.173926,YUfcu295UuWFJqdUFOx-yA,The Fringe Café,Dive Bars,3.5,35,2,73.76602381053151
2080,Balaclava & Broadway,49.264483,-123.173926,9zTAtAMQs6jcab6w9yUvZw,720 Sweets,Desserts,3.5,96,1,243.20178646932558
2081,Balaclava & Broadway,49.264483,-123.173926,PE_EEdnGHuCaa_1Kd4hE_Q,Vogue Cakes,Bakeries,4.5,19,2,162.15232779706133
2082,Balaclava & Broadway,49.264483,-123.173926,9yrZFTq5Ij2XypGqv1vf6g,Bayswater Tea Company,Coffee & Tea,4.0,21,2,182.16990708200154
2083,Balaclava & Broadway,49.264483,-123.173926,JZuk2qZCgnlTtLXygoljfA,Pure Delight Café,Vietnamese,3.5,35,2,205.616007665768
2084,Balaclava & Broadway,49.264483,-123.173926,E0dEhVkF-2FCfgWU2FBfnA,Donair Dude - Kitsilano,Donairs,4.0,21,1,180.68482235475057
2085,Balaclava & Broadway,49.264483,-123.173926,dfG-DCioplDw1aKLCFDHYA,Good Co. Bar,Bars,3.0,46,2,220.10879105588566
2086,Dunbar & Broadway,49.264579,-123.18373,4a4SjMSlkzQG3G_DDKlU0w,Grounds For Coffee,Coffee & Tea,4.0,135,2,188.4885251811906
2087,Dunbar & Broadway,49.264579,-123.18373,FeaZ-lTTmi1dKTLC5aFt9w,Taste of Thai,Thai,4.0,79,2,52.29902331892916
2088,Dunbar & Broadway,49.264579,-123.18373,SlJaxcUyUwjoBjANzs34Og,The Eatery,Japanese,3.5,512,2,216.5891195825779
2089,Dunbar & Broadway,49.264579,-123.18373,jUEU9Xp1Db4ppPKBxAKIBw,Caffe W,Coffee & Tea,4.5,39,1,82.07929211917394
2090,Dunbar & Broadway,49.264579,-123.18373,ki2r4s7zgIbFpygyST-EbQ,The PokéMan,Poke,4.5,84,2,263.07646074856973
2091,Dunbar & Broadway,49.264579,-123.18373,s-bZz-wTCvLwlDW-T3nT5A,The Wolf & Hound,Pubs,3.5,93,2,41.56882991698862
2092,Dunbar & Broadway,49.264579,-123.18373,aaBoK-JHQKN_8H69XzpvEQ,Handi Grill,Indian,3.5,73,2,59.051830196279
2093,Dunbar & Broadway,49.264579,-123.18373,8WdKg8fcliZ4OyQf067lOw,True Confections,Desserts,3.0,121,2,152.4807255804998
2094,Dunbar & Broadway,49.264579,-123.18373,onSotJ4tCb3HlfbvaqiiTA,Browns Socialhouse Point Grey,Canadian (New),3.5,46,2,145.09093982856473
2095,Dunbar & Broadway,49.264579,-123.18373,nysLD22UJ5NF6xRttMOihw,Mr. Falafel,Middle Eastern,2.5,39,1,146.61424523498138
2096,Dunbar & Broadway,49.264579,-123.18373,MmBxwic5kSLHpjnhi-RuEQ,7-Eleven,Convenience Stores,3.0,4,1,160.78367414011285
2097,Grandview & Commercial,49.263746,-123.069892,OHdcby7tM50qyOOcV9nrvA,Jamjar - Folk Lebanese Food,Lebanese,4.0,254,2,79.50701096786925
2098,Grandview & Commercial,49.263746,-123.069892,VznOFJQbZ9PZKrzdXkkiiA,St. Augustine's,Pubs,3.5,276,2,37.338515857717525
2099,Grandview & Commercial,49.263746,-123.069892,I_htQGvBNVkH2j1zaEfANQ,Uncle Fatih's Pizza,Pizza,3.5,171,1,141.12941264908883
2100,Grandview & Commercial,49.263746,-123.069892,tHSNYa3xuAFF6_mwoe70Yw,JJ Bean Coffee Roasters,Coffee & Tea,3.5,99,1,136.60626352169453
2101,Grandview & Commercial,49.263746,-123.069892,kiNams-1PqBfHMEu4jJKrA,Harambe Restaurant,Ethiopian,4.0,133,2,197.15673204178864
2102,Grandview & Commercial,49.263746,-123.069892,qojkMf7X9QjjTBMpsFIkiw,Broadway Station Sushi,Sushi Bars,3.5,92,2,189.32571135570748
2103,Grandview & Commercial,49.263746,-123.069892,8pD4Tj0xhKI0QAf7sqf1zg,The Royal Canadian Legion,Bars,4.0,19,1,127.93804298038116
2104,Grandview & Commercial,49.263746,-123.069892,viIkP8GvprnuDSMWVc-8fw,Commercial Sushi,Sushi Bars,3.0,63,2,222.84014853166087
2105,Grandview & Commercial,49.263746,-123.069892,JIlC64DUU57S5PDmtPb9yA,Megabite Pizza,Pizza,2.5,51,1,112.46755062968643
2106,Grandview & Commercial,49.263746,-123.069892,hIPlc-k-0-g6oTcH1C5BZQ,A&W,Fast Food,2.5,30,1,117.29285258671445
2107,Grandview & Commercial,49.263746,-123.069892,s7RG7BBV4Yp0r6OaJ6wPwQ,Blenz Coffee,Coffee & Tea,2.5,28,1,123.64581972810414
2108,Grandview & Commercial,49.263746,-123.069892,FEqXdPjcbE5tTTPWHnwtkw,McDonald's,Fast Food,1.5,18,1,222.73311989293782
2109,Grandview & Commercial,49.263746,-123.069892,kx92VyzuatqMLO-UGhfJKw,Freshslice Pizza,Pizza,2.0,10,1,242.204814251684
2110,Grandview & Commercial,49.263746,-123.069892,fExtjpt8trKzZC-_tFDH-w,Subway,Sandwiches,1.5,12,1,230.78819391530772
2111,14th & Oak,49.258761,-123.127071,13Iwpf9JdYB2IFE2D4-Tsw,Zaccary's Pizza,Pizza,4.0,59,2,142.67070287741285
2112,14th & Oak,49.258761,-123.127071,lLYp3hZZbo-2ctjYf2trGw,Max's Bakery & Delicatessen,Bakeries,3.0,99,2,125.72463134396295
2113,14th & Oak,49.258761,-123.127071,wUDhTxF_oZMRr6X1-LQCHg,De Dutch,Breakfast & Brunch,3.5,44,2,165.07142397939256
2114,14th & Oak,49.258761,-123.127071,xNBpvrBjwvegW6HJoNPptA,Cafe Ami,Cafes,4.0,9,1,318.46015689115865
2115,14th & Oak,49.258761,-123.127071,6O4ZIS0fhEVvmXYif4gpFw,Starbucks,Coffee & Tea,3.0,9,2,248.33707782973926
2116,Balaclava & 6th,49.266924,-123.173849,CaL6mPCqNElNqJTX_mEm1w,Little Bird Dim Sum,Dim Sum,4.0,68,2,225.40011648837407
2117,Balaclava & 6th,49.266924,-123.173849,cBhHrLWnn-jNq5zHoMNkhA,Jolly's Indian Bistro,Indian,3.5,117,2,271.5594912291782
2118,Balaclava & 6th,49.266924,-123.173849,6WmhuwhPyn_a8zFR9Ax_eA,Nishi Sushi,Sushi Bars,4.0,45,2,294.54668115761206
2119,Balaclava & 6th,49.266924,-123.173849,ujQZZzBwMCEhdHP-asuTDA,Artistry Coffee,Coffee & Tea,3.5,23,2,282.71871440799003
2120,Balaclava & 6th,49.266924,-123.173849,HU19rg9xHvNaTcsZ7nJaPA,Starbucks,Coffee & Tea,3.5,4,2,260.78431673058776
2121,Trafalgar & Broadway,49.264326,-123.164725,x63Njqk1QbKT3_QawD4IIQ,Sunshine Diner,Diners,3.5,148,2,52.60999825355716
2122,Trafalgar & Broadway,49.264326,-123.164725,EvVCF3mompCg3PPkpqip2A,Mr. Red Cafe,Vietnamese,4.0,116,2,90.64119474355886
2123,Trafalgar & Broadway,49.264326,-123.164725,XgOcemy8NPoxwi4LBOrqfw,Nat's New York Pizzeria,Pizza,3.5,120,1,101.13829025174573
2124,Trafalgar & Broadway,49.264326,-123.164725,GG3V3pzpE9pRIKzA_AphbA,White Spot,Breakfast & Brunch,3.5,65,2,118.63567225782899
2125,Trafalgar & Broadway,49.264326,-123.164725,ROIiPVaaOIM5FenZmrGEiQ,Iki Japanese Restaurant,Japanese,3.5,85,2,202.08837743834854
2126,Trafalgar & Broadway,49.264326,-123.164725,tpbj_b1MWaLd8cVjJl5u-w,Dairy Queen Grill & Chill,Fast Food,3.0,22,1,15.314298605253835
2127,Trafalgar & Broadway,49.264326,-123.164725,AxgVu3WpqVmxRS3tPRHJPA,Uncle Fatih's Pizza,Pizza,3.5,26,1,225.57186386144375
2128,Trafalgar & Broadway,49.264326,-123.164725,JATtfMT3scC00BGij7FxUg,Starbucks,Coffee & Tea,4.0,5,2,170.53824253167255
2129,Dunbar & 6th,49.266636,-123.183661,Mfdo3zuB2P0xFQ40DLPaEQ,La Quercia,Italian,4.0,200,3,268.15960950347124
2130,Dunbar & 6th,49.266636,-123.183661,mROKrBThkXlv_Xo__OTOmQ,Aphrodite's Organic  Pie Shop,Gluten-Free,3.5,260,2,204.67952734552574
2131,Dunbar & 6th,49.266636,-123.183661,SlJaxcUyUwjoBjANzs34Og,The Eatery,Japanese,3.5,512,2,314.69872308124854
2132,Dunbar & 6th,49.266636,-123.183661,FeaZ-lTTmi1dKTLC5aFt9w,Taste of Thai,Thai,4.0,79,2,233.99886977385046
2133,Dunbar & 6th,49.266636,-123.183661,P78gUElTZe5HJGLRjtouig,Beyond Bread Artisan Bakery,Bakeries,4.0,61,2,234.96684513973887
2134,Dunbar & 6th,49.266636,-123.183661,s-bZz-wTCvLwlDW-T3nT5A,The Wolf & Hound,Pubs,3.5,93,2,242.81733177523162
2135,Dunbar & 6th,49.266636,-123.183661,X5Esday1Wyl8EUrRL0c0zg,Yuji's From Japan,Sushi Bars,4.0,50,2,252.98899901968812
2136,Dunbar & 6th,49.266636,-123.183661,AejLer68UaDsVrP4xXZ_kw,Double DD Pizza,Pizza,4.0,82,2,226.31644534254445
2137,Dunbar & 6th,49.266636,-123.183661,TKrKl4iRmKY5N_q9zVxNTA,Breka Bakery & Cafe,Bakeries,4.0,62,1,308.77049433010484
2138,Dunbar & 6th,49.266636,-123.183661,39EENQDX83JftX0oIo3IPQ,Irori Sushi,Sushi Bars,4.0,54,2,229.90485106444805
2139,Dunbar & 6th,49.266636,-123.183661,HuQNzi_52feeXEI-A2uIVQ,Aphrodite's Organic Cafe,Canadian (New),3.0,57,2,238.38785184100868
2140,Dunbar & 6th,49.266636,-123.183661,OkNe1S-SDBdjNELYnSWEyg,Blenz Coffee,Coffee & Tea,4.0,17,1,244.02013875908142
2141,Dunbar & 6th,49.266636,-123.183661,XVGfqd4nT3gbP6AjEsCnYg,Iron Wok Chinese Express,Chinese,3.0,34,2,241.36779345869402
2142,Dunbar & 6th,49.266636,-123.183661,YE3XyjvQEacYwjyyHzZN7Q,A&W,Fast Food,3.5,11,1,261.78827415313435
2143,Dunbar & 6th,49.266636,-123.183661,aSA-Wku5H1aGHZi444qmIQ,Freshslice Pizza,Pizza,3.0,9,1,238.4391089780543
2144,Dunbar & 6th,49.266636,-123.183661,mmbCCbwZxO2I5LmtAwYn0w,Papa Johns Pizza,Pizza,3.0,12,2,227.820896887231
2145,18th & Cambie,49.254818,-123.114785,77sOC9lw_YMSASa5VyIOUA,Rain or Shine Ice Cream,Desserts,4.5,234,2,31.850145801549527
2146,18th & Cambie,49.254818,-123.114785,OP17414UHaTkup2NAhGDwg,Lemonade Gluten Free Bakery,Bakeries,4.5,129,2,64.40780749170618
2147,18th & Cambie,49.254818,-123.114785,Mk2ljhV456oyb_dhZ7o1Zw,Xing Fu Tang Canada,Bubble Tea,3.5,149,1,33.24706797425326
2148,18th & Cambie,49.254818,-123.114785,n1xMU0r3fNWozj6vYNEnqQ,Hot Cha Cafe,Juice Bars & Smoothies,4.5,43,1,97.70869031727456
2149,18th & Cambie,49.254818,-123.114785,eHvdupgV0L5sLb4bux6HNw,Pho Xe Lua 24,Vietnamese,4.0,112,2,66.74006199012757
2150,18th & Cambie,49.254818,-123.114785,0xUvtmdisE_Ab3yTe54xYw,Café Gloucester,Chinese,3.5,144,2,79.57983219995906
2151,18th & Cambie,49.254818,-123.114785,RDm50mfPdFJ1Ob2i0fMbcg,Viet House,Vietnamese,4.0,69,2,27.071256887541214
2152,18th & Cambie,49.254818,-123.114785,LBkrc7yHYKV3yNCojGb-Ww,Las Tortas,Mexican,3.5,102,2,91.35521348935974
2153,18th & Cambie,49.254818,-123.114785,z7BKhi0pSm1ttiwdZjg7XQ,Sushi 7,Sushi Bars,4.0,62,2,76.66287280560105
2154,18th & Cambie,49.254818,-123.114785,5OCrBYjZbHff3VtVRf1VMg,Dutch Wooden Shoe Cafe,Modern European,3.5,103,2,131.88297859028756
2155,18th & Cambie,49.254818,-123.114785,AdF53ieB7N6C1WpNTZAsZg,JJ Bean Coffee Roasters,Coffee & Tea,4.0,40,2,44.06085228147101
2156,18th & Cambie,49.254818,-123.114785,aD18kOm0GdpRqhhPaGij1A,Thai Away Home,Thai,3.5,112,2,111.09349394366168
2157,18th & Cambie,49.254818,-123.114785,GXHBkShRgr0X1gKU3p5dFg,New Town Bakery & Restaurant,Bakeries,3.5,36,1,68.17643563193664
2158,18th & Cambie,49.254818,-123.114785,vJmK7E0BILt0G6xtIdQNsw,Paragon Tea Room,Tea Rooms,4.0,15,2,85.088724438707
2159,18th & Cambie,49.254818,-123.114785,iSENI0AaIvx0YRH9MpvQaQ,Piast Bakery,Bakeries,4.5,16,1,156.77174824846392
2160,18th & Cambie,49.254818,-123.114785,zFb8uijBey1WDfAVm3X12w,Dong Tai Xiang Shanghai Dim Sum,Dim Sum,3.0,49,2,161.81206972096481
2161,18th & Cambie,49.254818,-123.114785,V9SDw_bLLCMKvgouqGq6-w,Tokyo John,Japanese,3.5,27,2,83.46597498526387
2162,18th & Cambie,49.254818,-123.114785,EuXzlLx4fIej3sQXRcc8ow,Starbucks,Coffee & Tea,2.5,18,2,81.20547661125846
2163,18th & Cambie,49.254818,-123.114785,BjPKAgRO8dufjgOfY9nBbg,Subway,Sandwiches,4.0,4,2,143.35713246831048
2164,Blenheim & 4th,49.268837,-123.177633,FmD4x9ClmSzSLKOTV7jfXw,Hitoe Sushi Japanese Restaurant,Japanese,4.0,176,2,81.96981382153979
2165,Blenheim & 4th,49.268837,-123.177633,7bkFLZH97d8Hs_e5W9eQRw,Corner Cup,Coffee & Tea,4.0,23,2,27.91451905608839
2166,18th & Heather,49.255034,-123.120226,E1ygd4cHPPlD0TYKg7Berw,Hachibei Japanese Restaurant,Japanese,4.0,74,2,232.01195293348025
2167,18th & Heather,49.255034,-123.120226,XKA9CyLpVBgsmR4rXHaqrA,Willow Cafe Bakery,Coffee & Tea,4.0,29,2,261.12528443408235
2168,20th & Main,49.252691,-123.101289,GXLBC072h5vwBBVRT6E15A,The Fish Counter,Fish & Chips,4.5,338,2,212.44893454383853
2169,20th & Main,49.252691,-123.101289,D4JtQNTI4X3KcbzacDJsMw,Bob Likes Thai Food,Thai,3.5,192,2,147.99198937784334
2170,20th & Main,49.252691,-123.101289,Ad3_MdkP35Ku17OC1ovnTg,Sushi Mania,Japanese,4.0,165,2,239.5388329564742
2171,20th & Main,49.252691,-123.101289,z8fxGikgDmNaDT-RKp4CTA,Liberty Bakery,Bakeries,3.5,84,1,86.34596512436816
2172,20th & Main,49.252691,-123.101289,G0Ke8ibWX5einA4FeyqTHg,Portland Craft,Pubs,3.0,191,2,220.18012673370632
2173,20th & Main,49.252691,-123.101289,JloM6Wfz5YPBzZkJ8J6qyQ,Coco et Olive Fine Foods & Cafe,Sandwiches,3.5,81,2,112.66567820834494
2174,20th & Main,49.252691,-123.101289,2sN6gCCslZrPo5-C7HZ90A,Foglifter Coffee Roasters,Cafes,4.0,14,1,62.142077001111716
2175,20th & Main,49.252691,-123.101289,TRYXC-fnNuWe41w-7xVLew,Sushi Main,Sushi Bars,3.5,25,2,102.94054881919287
2176,20th & Main,49.252691,-123.101289,VUWW2_52d567vne5hy1hng,Hayan Mug,Coffee & Tea,4.0,12,1,90.87715762273645
2177,20th & Main,49.252691,-123.101289,eIjgojlxRxC77-PZQkIo6w,Church's Texas Chicken,Fast Food,3.0,37,1,164.12474434882404
2178,20th & Main,49.252691,-123.101289,kyKSPGalAGSUdEv38Cx9Uw,Pizza Hut,Pizza,1.5,38,2,189.73126054464382
2179,Station & Terminal,49.272172,-123.097978,Z63CvMshIW9FjDRaFph3bg,To Dine For Eatery,Burgers,4.5,71,2,167.3748388899626
2180,Station & Terminal,49.272172,-123.097978,O9KCg8IfPtbNSlk7M0OdSQ,Johnnie Fox's Irish Pub,Irish,4.0,115,2,226.3818646409988
2181,Station & Terminal,49.272172,-123.097978,Y8ZoL5K2yHyUVHYpYKao9w,Tim Horton,Bakeries,2.5,27,1,17.28896637525756
2182,Station & Terminal,49.272172,-123.097978,d6uZPjjuWz4_k96JeHTZhw,McDonald's,Fast Food,2.5,44,1,200.6878471173243
2183,Station & Terminal,49.272172,-123.097978,kMyChmXf4ecKjj-JA2pcRA,A&W,Burgers,2.5,7,1,201.0471821031752
2184,Jericho Beach,49.271082,-123.191458,PzB-695W-NwF7_Ama9WT3g,Brock House Restaurant,Venues & Event Spaces,3.0,40,3,112.6178207297907
2185,Burrard & Drake,49.27808,-123.130557,kDZTaeUaf78Jd25ktX8a8g,Number e food,Sandwiches,5.0,135,2,65.92466595237202
2186,Burrard & Drake,49.27808,-123.130557,gX0vuxzCD2aFBEeRUFJWpg,Breka Bakery & Cafe,Coffee & Tea,4.0,316,2,196.85508193778585
2187,Burrard & Drake,49.27808,-123.130557,v1SXL8kxvZ31HABeHvtgzA,Sushi Coen,Japanese,4.0,136,2,44.793857212549696
2188,Burrard & Drake,49.27808,-123.130557,lQuQy5a4wk0WL7WpP2hwyQ,Maxine's Cafe & Bar,Bars,4.5,59,2,60.7034801366213
2189,Burrard & Drake,49.27808,-123.130557,MczQsDyO6htU-KW8sCbqQA,Giardino,Italian,4.0,123,3,125.50717872406364
2190,Burrard & Drake,49.27808,-123.130557,w4akEdaAoTT-bIgStOqeng,Burgoo Bistro,Comfort Food,4.0,163,2,287.8847371693303
2191,Burrard & Drake,49.27808,-123.130557,Q2FYU9vFPEoOEMAeNP4enQ,Banana Leaf,Malaysian,3.5,238,2,221.15045665370985
2192,Burrard & Drake,49.27808,-123.130557,D2eKN83sUaQ3gmp7oVWFeg,The Fountainhead Pub,Pubs,4.0,127,2,179.91216061708857
2193,Burrard & Drake,49.27808,-123.130557,4WMFY6wWQNO3OsL5ykwGCQ,Sushi Mugen,Sushi Bars,4.0,102,2,174.32969140984315
2194,Burrard & Drake,49.27808,-123.130557,sUKh87XEmpy5n9BaLiQEIw,Nando's,Portuguese,3.5,202,2,211.6883123657312
2195,Burrard & Drake,49.27808,-123.130557,94M0qHo70j4Z6G-OSIYCCQ,Firecrust,Pizza,4.0,139,2,201.82706785141093
2196,Burrard & Drake,49.27808,-123.130557,2a3szzbszzWYvVBuqjNSKw,Vera's Burger Shack,Burgers,3.5,139,2,163.27323854714155
2197,Burrard & Drake,49.27808,-123.130557,eklI9ibxTgQ4Tx5VsoP2Uw,Kadoya Japanese Restaurant,Japanese,3.5,210,2,240.09224057244322
2198,Burrard & Drake,49.27808,-123.130557,KyaO0C3BrWMnTTs_p3ATjA,Donair King Restaurant,Middle Eastern,4.0,85,1,158.0251742216804
2199,Burrard & Drake,49.27808,-123.130557,SzQ0eGVXc2DAqw0n5r20nw,Osaka Sushi,Japanese,4.0,66,1,109.56414450871537
2200,Burrard & Drake,49.27808,-123.130557,8_Luerj7LEVuSb5ll_7hlg,AMOKA Coffee and Bites,Desserts,4.0,79,1,240.3810545924392
2201,Burrard & Drake,49.27808,-123.130557,DX6eXd2OUqGMkVQQBr0EWQ,Maple Leaf Delicatessen,Delis,4.5,26,1,79.69745647474184
2202,Burrard & Drake,49.27808,-123.130557,cHFBCk7HpN8z9HooaqlhTQ,Daikichi Sushi,Sushi Bars,3.0,84,1,89.29762192399421
2203,Burrard & Drake,49.27808,-123.130557,dplKdpONowTjlPZvq0wSRw,Elysian Coffee,Coffee & Tea,4.0,61,1,287.6795305817683
2204,Burrard & Drake,49.27808,-123.130557,CORxCnRIz5bH5akojYdQxg,Celebrities Nightclub,Dance Clubs,3.0,128,2,153.53364920276513
2205,Columbia & 1st,49.269969,-123.109623,dpbT98-hJTgIC40yhtyPpw,JJ Bean Coffee Roasters,Coffee & Tea,4.5,39,2,35.079319450137014
2206,Columbia & 1st,49.269969,-123.109623,9R9yC5Z-5CmYOTDRMyFD7A,Terra Breads,Bakeries,4.0,133,2,262.50234039983394
2207,Columbia & 1st,49.269969,-123.109623,yB24S-bsaJqaP3pQFpKpBw,The Flying Pig - Village,Canadian (New),3.5,205,2,167.83630656294926
2208,Columbia & 1st,49.269969,-123.109623,AlEsjF_9KKX_949qq1lX4Q,Bao Down Gastropub + Raw bar,Thai,3.0,241,2,178.5015776005119
2209,Columbia & 1st,49.269969,-123.109623,2zeh8dTdftT7sVl2qDGC6w,Yandoux Patisserie,Patisserie/Cake Shop,3.5,46,1,210.70616112061828
2210,Columbia & 1st,49.269969,-123.109623,QCJO27ln2mR_kJQr6P3c0g,The Press Room,Bakeries,4.0,11,1,45.64537272064542
2211,Columbia & 1st,49.269969,-123.109623,VLUXBn5t4Z8g63DxGuYpLw,Blenz Coffee,Coffee & Tea,3.0,12,1,237.63430124610048
2212,Davie & Beach,49.287528,-123.142139,sCyqVDtWysnVwkUvyN-uUQ,Bella Gelateria,Desserts,4.0,888,3,128.494081794584
2213,Davie & Beach,49.287528,-123.142139,oLoO76fZnnci-TOj9xWF1A,España Restaurant,Spanish,4.0,245,2,138.33446082100244
2214,Davie & Beach,49.287528,-123.142139,rhkj-58IoZ9p_CvYS3NbOQ,La Catrina Tacos,Mexican,4.5,116,1,69.1263786851226
2215,Davie & Beach,49.287528,-123.142139,7MTK1nzefMtcsz8eM2XYdg,Cactus Club Cafe,Canadian (New),3.5,313,2,82.27882016852978
2216,Davie & Beach,49.287528,-123.142139,lkesp7bQlPaaANqGlTS1PA,Legendary Noodle House,Chinese,3.5,227,2,201.32545793604817
2217,Davie & Beach,49.287528,-123.142139,gVnMnxlnb9cVPWJCLEnumg,Hook Seabar,Seafood,3.5,111,3,74.98511845956634
2218,Davie & Beach,49.287528,-123.142139,-kPDlMIs5DBkQgxWaWvvBQ,The Bayside Lounge,Lounges,3.5,105,2,53.05036438624278
2219,Davie & Beach,49.287528,-123.142139,xhDQ6kdJWnsxmfaGs1nYcA,The Three Brits Public House,Pubs,3.5,99,2,52.74295309765663
2220,Davie & Beach,49.287528,-123.142139,zT52LsGTubIq2Kq7gTwkkA,Red Umbrella Cafe,Breakfast & Brunch,3.5,193,2,183.46905936385608
2221,Davie & Beach,49.287528,-123.142139,h4hJ1xxFmMPjhNpuPoFQNw,Won More Szechuan Cuisine,Chinese,4.0,75,2,77.22367429046501
2222,Davie & Beach,49.287528,-123.142139,4-908Mhkq7I2q4L-XA3w5Q,Delany's Coffee,Coffee & Tea,4.0,93,1,136.31844519992998
2223,Davie & Beach,49.287528,-123.142139,xLKE3mpDl310Vag2P72XIw,Babylon Café,Middle Eastern,3.5,103,1,82.9875738124711
2224,Davie & Beach,49.287528,-123.142139,pFBYJpcV8f72MOsL7G4M4A,Marble Slab Creamery,Ice Cream & Frozen Yogurt,3.5,85,2,77.22367429046501
2225,Davie & Beach,49.287528,-123.142139,6ELhQh_Ha7RHOWBi0XvaXQ,The Park Pub,Gastropubs,3.5,65,2,99.76468384312234
2226,Davie & Beach,49.287528,-123.142139,5TkywhSsAbrrLIVNzZQasQ,Nat's New York Pizzeria,Pizza,3.5,94,1,189.6251098984889
2227,Davie & Beach,49.287528,-123.142139,MOqk2d0VeccHK0lIFK6IFg,D'oro Gelato e Caffè,Ice Cream & Frozen Yogurt,4.0,43,2,181.05407467909652
2228,Davie & Beach,49.287528,-123.142139,IXo1IVxa_ACLn6UhK2bjsQ,Akira Sushi,Sushi Bars,3.5,93,2,184.7152799029181
2229,Davie & Beach,49.287528,-123.142139,Njt9q1ohZTBXzO-C7fGb5w,Zeitoon Restaurant,Persian/Iranian,3.0,138,2,130.39887806992914
2230,Davie & Beach,49.287528,-123.142139,Ioo3FfjgrfUD1ofm9dS9tQ,Sylvia's Restaurant and Lounge,Canadian (New),3.0,86,2,134.7810672110703
2231,Davie & Beach,49.287528,-123.142139,yBL2cgWi-S-PafOy3mF_Og,Yummy To Go,Japanese,3.5,68,1,176.73566234373527
2232,Morton & Denman,49.28803,-123.142135,sCyqVDtWysnVwkUvyN-uUQ,Bella Gelateria,Desserts,4.0,888,3,176.45362231478072
2233,Morton & Denman,49.28803,-123.142135,oLoO76fZnnci-TOj9xWF1A,España Restaurant,Spanish,4.0,245,2,125.03987839358697
2234,Morton & Denman,49.28803,-123.142135,rhkj-58IoZ9p_CvYS3NbOQ,La Catrina Tacos,Mexican,4.5,116,1,69.33577147111001
2235,Morton & Denman,49.28803,-123.142135,7MTK1nzefMtcsz8eM2XYdg,Cactus Club Cafe,Canadian (New),3.5,313,2,133.22695201347622
2236,Morton & Denman,49.28803,-123.142135,lkesp7bQlPaaANqGlTS1PA,Legendary Noodle House,Chinese,3.5,227,2,178.16482651580853
2237,Morton & Denman,49.28803,-123.142135,4-908Mhkq7I2q4L-XA3w5Q,Delany's Coffee,Coffee & Tea,4.0,93,1,109.61463302279684
2238,Morton & Denman,49.28803,-123.142135,-kPDlMIs5DBkQgxWaWvvBQ,The Bayside Lounge,Lounges,3.5,105,2,95.83636803126679
2239,Morton & Denman,49.28803,-123.142135,gVnMnxlnb9cVPWJCLEnumg,Hook Seabar,Seafood,3.5,111,3,130.14160961073887
2240,Morton & Denman,49.28803,-123.142135,xhDQ6kdJWnsxmfaGs1nYcA,The Three Brits Public House,Pubs,3.5,99,2,105.56962646876802
2241,Morton & Denman,49.28803,-123.142135,zT52LsGTubIq2Kq7gTwkkA,Red Umbrella Cafe,Breakfast & Brunch,3.5,193,2,225.11487419733123
